dataset,metric,basis_1,basis_2,p_value,p_value_holm,significant_after_holm,effect_size_rank_biserial_r,mean_diff_1_minus_2
spambase,f1,harmonic,quartic_spline,0.0002085902932042624,0.03295726632627346,True,-0.7885057471264367,-0.013725298177439393
spambase,f1,harmonic,radial,0.0029870010912418365,0.4151931516826153,False,-0.6043010752688172,-0.006047939361342514
spambase,f1,harmonic,rational_quadratic,1.30385160446167e-07,2.5425106287002563e-05,True,-0.9483870967741935,-0.01595079924255005
spambase,f1,harmonic,rbf_gaussian,0.007100609066184297,0.90887796047159,False,-0.5724137931034483,-0.008108181369349543
spambase,f1,harmonic,shepard,2.348795533180237e-06,0.0004415735602378845,True,-0.8838709677419355,-0.014777935798005237
spambase,f1,harmonic,sigmoidal,1.6838312149047852e-06,0.00032329559326171875,True,-0.8924731182795699,-0.01531311328305729
spambase,f1,harmonic,softmax_radial,2.0489096641540527e-07,3.974884748458862e-05,True,-0.9397849462365592,-0.01584048017201123
spambase,f1,harmonic,student_t,1.227150510297099e-05,0.0021720564032258654,True,-0.9629629629629629,-0.010653888618753604
spambase,f1,harmonic,wendland_c2,0.000268945828826696,0.042224495125791274,True,-0.774712643678161,-0.013402915423598949
spambase,f1,inverse_multiquadratic,laplacian,0.024786051362752914,1.0,False,-0.4666666666666667,-0.005402528852211486
spambase,f1,inverse_multiquadratic,logarithmic,0.0005934167947217434,0.08901251920826152,False,0.8761904761904762,0.002790084420522976
spambase,f1,inverse_multiquadratic,lorentzian,0.00905187892933492,1.0,False,-0.5969230769230769,-0.004429928388608451
spambase,f1,inverse_multiquadratic,multiquadratic,3.5390257835388184e-08,6.971880793571472e-06,True,0.9698924731182795,0.029880401271177415
spambase,f1,inverse_multiquadratic,quartic_spline,0.11199148595825234,1.0,False,-0.33793103448275863,-0.0032873468576396503
spambase,f1,inverse_multiquadratic,radial,0.023923853164438725,1.0,False,0.4973544973544973,0.0043900119584572295
spambase,f1,inverse_multiquadratic,rational_quadratic,0.002234577508303177,0.31507542867074795,False,-0.7133333333333334,-0.005512847922750308
spambase,f1,inverse_multiquadratic,rbf_gaussian,0.362355202130101,1.0,False,0.19704433497536947,0.0023297699504502
spambase,f1,inverse_multiquadratic,shepard,0.027409848487010918,1.0,False,-0.4689655172413793,-0.004339984478205494
spambase,f1,inverse_multiquadratic,sigmoidal,0.024786051362752914,1.0,False,-0.4666666666666667,-0.004875161963257546
spambase,f1,inverse_multiquadratic,softmax_radial,0.024786051362752914,1.0,False,-0.4666666666666667,-0.005402528852211486
spambase,f1,inverse_multiquadratic,student_t,0.584034711473647,1.0,False,-0.13043478260869565,-0.00021593729895386105
spambase,f1,inverse_multiquadratic,wendland_c2,0.1504502624314629,1.0,False,-0.3057471264367816,-0.002964964103799206
spambase,f1,laplacian,logarithmic,0.0013225305101141763,0.19176692396655556,False,0.6827586206896552,0.008192613272734461
spambase,f1,laplacian,lorentzian,0.8372389846976191,1.0,False,0.04367816091954023,0.000972600463603035
spambase,f1,laplacian,multiquadratic,1.733306644199106e-06,0.00033106156904202927,True,1.0,0.0352829301233889
spambase,f1,laplacian,quartic_spline,0.32517235217929885,1.0,False,0.20919540229885059,0.0021151819945718353
spambase,f1,laplacian,radial,5.256413325850834e-06,0.0009566672253048517,True,0.9852216748768473,0.009792540810668715
spambase,f1,laplacian,rational_quadratic,0.8882248121928067,1.0,False,-0.029885057471264367,-0.0001103190705388224
spambase,f1,laplacian,rbf_gaussian,7.252170003228448e-05,0.012183645605423793,True,0.8436781609195402,0.007732298802661686
spambase,f1,laplacian,shepard,0.3492113798856735,1.0,False,0.2,0.0010625443740059914
spambase,f1,laplacian,sigmoidal,0.5628391753742974,1.0,False,0.13230769230769232,0.0005273668889539396
spambase,f1,laplacian,softmax_radial,1.0,1.0,False,0.0,0.0
spambase,f1,laplacian,student_t,0.017873515819031526,1.0,False,0.5123152709359606,0.0051865915532576246
spambase,f1,laplacian,wendland_c2,0.2748315317027048,1.0,False,0.23218390804597702,0.0024375647484122798
spambase,f1,logarithmic,lorentzian,9.000232001487763e-05,0.014760380482439932,True,-0.8624338624338624,-0.007220012809131426
spambase,f1,logarithmic,multiquadratic,6.5306818420991045e-06,0.001175522731577839,True,0.9586206896551724,0.02709031685065444
spambase,f1,logarithmic,quartic_spline,0.016431212425231934,1.0,False,-0.4967741935483871,-0.006077431278162626
spambase,f1,logarithmic,radial,0.3146521845178628,1.0,False,0.21379310344827587,0.0015999275379342537
