timestamp,dataset,metric,basis_x,combo_x,n_x,mean_x,basis_y,combo_y,n_y,mean_y,n_paired,seed_mismatch,mean_diff_x_minus_y,wilcoxon_stat,wilcoxon_p,wilcoxon_effect_r,nadeau_bengio_t,nadeau_bengio_p,wilcoxon_p_holm,significativo_apos_correcao
2026-08-30T05:50:09.318119+00:00,breast_cancer,f1,cauchy,"epsilon=1.0,k=20",30,0.9720383612255595,cosine,"h=5.0,k=5",30,0.9736054803809141,30,30,-0.0015671191553544462,77.0,0.7107910548654068,0.0873969572840484,-0.2121722556860748,0.8334568869561028,1.0,False
2026-08-30T05:50:09.343372+00:00,breast_cancer,f1,cauchy,"epsilon=1.0,k=20",30,0.9720383612255595,cubic_spline,"h=5.0,k=15",30,0.9744985462980548,30,30,-0.002460185072495265,24.0,0.23713999549699472,0.3412618163949677,-0.35603380785114924,0.7243923427986814,1.0,False
2026-08-30T05:50:09.368211+00:00,breast_cancer,f1,cauchy,"epsilon=1.0,k=20",30,0.9720383612255595,entropic,"beta=1.0,k=20",30,0.974211975259383,30,30,-0.002173614033823375,113.0,0.930645889586555,0.018991990677262517,-0.28014527872319744,0.7813547475653104,1.0,False
2026-08-30T05:50:09.395496+00:00,breast_cancer,f1,cauchy,"epsilon=1.0,k=20",30,0.9720383612255595,gen_exponential,"epsilon=1.0,k=10,p=2.0",30,0.974211975259383,30,30,-0.002173614033823375,113.0,0.930645889586555,0.018991990677262517,-0.28014527872319744,0.7813547475653104,1.0,False
2026-08-30T05:50:09.419766+00:00,breast_cancer,f1,cauchy,"epsilon=1.0,k=20",30,0.9720383612255595,harmonic,"k=20,nu=1.0",30,0.9720383612255595,30,30,0.0,,,,,,,False
2026-08-30T05:50:09.449692+00:00,breast_cancer,f1,cauchy,"epsilon=1.0,k=20",30,0.9720383612255595,inverse_multiquadratic,"c=0.01,k=5",30,0.9716949725880534,30,30,0.0003433886375062885,50.0,0.3514148032160821,0.2329621359447058,0.05075984417299058,0.9598649068446679,1.0,False
2026-08-30T05:50:09.475087+00:00,breast_cancer,f1,cauchy,"epsilon=1.0,k=20",30,0.9720383612255595,laplacian,"epsilon=1.0,k=20",30,0.9720383612255595,30,30,0.0,,,,,,,False
2026-08-30T05:50:09.500514+00:00,breast_cancer,f1,cauchy,"epsilon=1.0,k=20",30,0.9720383612255595,logarithmic,"c=0.01,k=5",30,0.9716949725880534,30,30,0.0003433886375062885,50.0,0.3514148032160821,0.2329621359447058,0.05075984417299058,0.9598649068446679,1.0,False
2026-08-30T05:50:09.526637+00:00,breast_cancer,f1,cauchy,"epsilon=1.0,k=20",30,0.9720383612255595,lorentzian,k=10,30,0.9726071366137166,30,30,-0.0005687753881571019,70.5,0.7745990565730259,0.06945356290723448,-0.08686414997310968,0.9313765084948202,1.0,False
2026-08-30T05:50:09.551754+00:00,breast_cancer,f1,cauchy,"epsilon=1.0,k=20",30,0.9720383612255595,multiquadratic,"c=0.1,k=5",30,0.9716949725880534,30,30,0.0003433886375062885,50.0,0.3514148032160821,0.2329621359447058,0.05075984417299058,0.9598649068446679,1.0,False
2026-08-30T05:50:09.577600+00:00,breast_cancer,f1,cauchy,"epsilon=1.0,k=20",30,0.9720383612255595,quartic_spline,"h=5.0,k=15",30,0.9744985462980548,30,30,-0.002460185072495265,24.0,0.23713999549699472,0.3412618163949677,-0.35603380785114924,0.7243923427986814,1.0,False
2026-08-30T05:50:09.605282+00:00,breast_cancer,f1,cauchy,"epsilon=1.0,k=20",30,0.9720383612255595,radial,"k=5,z=4.0",30,0.9716949725880534,30,30,0.0003433886375062885,50.0,0.3514148032160821,0.2329621359447058,0.05075984417299058,0.9598649068446679,1.0,False
2026-08-30T05:50:09.631757+00:00,breast_cancer,f1,cauchy,"epsilon=1.0,k=20",30,0.9720383612255595,rational_quadratic,"alpha=2.0,k=20,l=0.1",30,0.97282019190655,30,30,-0.0007818306809903512,7.0,0.2333557002508232,0.45044261646145095,-0.2175738817156336,0.8292847589150014,1.0,False
2026-08-30T05:50:09.659094+00:00,breast_cancer,f1,cauchy,"epsilon=1.0,k=20",30,0.9720383612255595,rbf_gaussian,"epsilon=1.0,k=10",30,0.974211975259383,30,30,-0.002173614033823375,113.0,0.930645889586555,0.018991990677262517,-0.28014527872319744,0.7813547475653104,1.0,False
2026-08-30T05:50:09.684924+00:00,breast_cancer,f1,cauchy,"epsilon=1.0,k=20",30,0.9720383612255595,shepard,"k=20,z=4.0",30,0.97282019190655,30,30,-0.0007818306809903512,7.0,0.2333557002508232,0.45044261646145095,-0.2175738817156336,0.8292847589150014,1.0,False
2026-08-30T05:50:09.713333+00:00,breast_cancer,f1,cauchy,"epsilon=1.0,k=20",30,0.9720383612255595,sigmoidal,"alpha=5.0,c=2.0,k=10",30,0.9748706046521174,30,30,-0.0028322434265577383,93.5,0.6667845694431387,0.09627729940612009,-0.3700220320637066,0.7140547618580164,1.0,False
2026-08-30T05:50:09.738627+00:00,breast_cancer,f1,cauchy,"epsilon=1.0,k=20",30,0.9720383612255595,softmax_radial,"beta=1.0,k=20",30,0.9720383612255595,30,30,0.0,,,,,,,False
2026-08-30T05:50:09.764332+00:00,breast_cancer,f1,cauchy,"epsilon=1.0,k=20",30,0.9720383612255595,student_t,"k=20,nu=1.0",30,0.9720383612255595,30,30,0.0,,,,,,,False
2026-08-30T05:50:09.791385+00:00,breast_cancer,f1,cauchy,"epsilon=1.0,k=20",30,0.9720383612255595,wendland_c2,"h=5.0,k=15",30,0.9738449515268129,30,30,-0.0018065903012534376,22.0,0.3254212647066508,0.29649972666444036,-0.26564774322330154,0.7923899363999025,1.0,False
2026-08-30T05:50:09.818400+00:00,breast_cancer,f1,cosine,"h=5.0,k=5",30,0.9736054803809141,cubic_spline,"h=5.0,k=15",30,0.9744985462980548,30,30,-0.0008930659171408191,31.5,0.32698934959801507,0.271857473083216,-0.14261704884281753,0.8875789114206891,1.0,False
2026-08-30T05:50:09.845060+00:00,breast_cancer,f1,cosine,"h=5.0,k=5",30,0.9736054803809141,entropic,"beta=1.0,k=20",30,0.974211975259383,30,30,-0.0006064948784689291,94.0,0.9678479664608032,0.009247177007686371,-0.08480754557748944,0.9329971714721226,1.0,False
2026-08-30T05:50:09.871295+00:00,breast_cancer,f1,cosine,"h=5.0,k=5",30,0.9736054803809141,gen_exponential,"epsilon=1.0,k=10,p=2.0",30,0.974211975259383,30,30,-0.0006064948784689291,94.0,0.9678479664608032,0.009247177007686371,-0.08480754557748944,0.9329971714721226,1.0,False
2026-08-30T05:50:09.898482+00:00,breast_cancer,f1,cosine,"h=5.0,k=5",30,0.9736054803809141,harmonic,"k=20,nu=1.0",30,0.9720383612255595,30,30,0.0015671191553544462,77.0,0.7107910548654068,0.0873969572840484,0.2121722556860748,0.8334568869561028,1.0,False
2026-08-30T05:50:09.925099+00:00,breast_cancer,f1,cosine,"h=5.0,k=5",30,0.9736054803809141,inverse_multiquadratic,"c=0.01,k=5",30,0.9716949725880534,30,30,0.0019105077928607346,0.0,0.10247043485974937,0.9428090415820637,0.8621506652160752,0.3956781562896565,1.0,False
2026-08-30T05:50:09.957029+00:00,breast_cancer,f1,cosine,"h=5.0,k=5",30,0.9736054803809141,laplacian,"epsilon=1.0,k=20",30,0.9720383612255595,30,30,0.0015671191553544462,77.0,0.7107910548654068,0.0873969572840484,0.2121722556860748,0.8334568869561028,1.0,False
2026-08-30T05:50:09.982539+00:00,breast_cancer,f1,cosine,"h=5.0,k=5",30,0.9736054803809141,logarithmic,"c=0.01,k=5",30,0.9716949725880534,30,30,0.0019105077928607346,0.0,0.10247043485974937,0.9428090415820637,0.8621506652160752,0.3956781562896565,1.0,False
2026-08-30T05:50:10.008775+00:00,breast_cancer,f1,cosine,"h=5.0,k=5",30,0.9736054803809141,lorentzian,k=10,30,0.9726071366137166,30,30,0.0009983437671973441,38.5,0.9686883325827624,0.011331490227483438,0.1645964280842117,0.8704035695689725,1.0,False
2026-08-30T05:50:10.035141+00:00,breast_cancer,f1,cosine,"h=5.0,k=5",30,0.9736054803809141,multiquadratic,"c=0.1,k=5",30,0.9716949725880534,30,30,0.0019105077928607346,0.0,0.10247043485974937,0.9428090415820637,0.8621506652160752,0.3956781562896565,1.0,False
